SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
105820,0,0,0,1,1,0,139500,840951,35631,679500,6,5,4,1,1,0.00963,-21303,-7995,-1503,-4663,3,1,1,1,1,1,0,17,2,2,2,5,15,0,0,0,0,0,0,25,,0.511944777,0.735220999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,0,1,0,-1486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119419,0,0,1,1,1,0,382500,509922,39591,472500,6,5,4,1,5,0.006296,-11536,-1598,-120,-3493,3,1,1,0,1,0,0,12,2,3,3,0,12,0,0,0,0,1,1,25,0.531733732,0.458885469,0.537069958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103670,0,0,0,0,1,0,112500,1575000,58500,1575000,5,1,1,1,1,0.019689,-21904,365243,-986,-4816,,1,0,0,1,1,0,10,2,2,2,4,15,0,0,0,0,0,0,53,,0.668437365,0.710674386,0.1041,0.1854,0.9921,0.8912,0.1391,0,0.2069,0.1667,0.125,0,0.0782,0.1186,0.0309,0.1195,0.1061,0.1924,0.9921,0.8955,0.1404,0,0.2069,0.1667,0.125,0,0.0854,0.1236,0.0311,0.1265,0.1051,0.1854,0.9921,0.8927,0.14,0,0.2069,0.1667,0.125,0,0.0795,0.1207,0.0311,0.122,4,0,0.1953,5,0,0,0,0,0,-2595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
114402,0,0,0,0,1,0,99000,180000,11812.5,180000,6,1,1,1,1,0.018634,-21855,365243,-3682,-3486,,1,0,0,1,1,0,10,2,2,2,5,14,0,0,0,0,0,0,53,,0.748842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,14,0,14,0,-822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111013,0,0,0,0,1,0,166500,518562,25078.5,463500,6,5,4,1,1,0.022625,-10556,-787,-7988,-162,,1,1,0,1,0,0,6,2,2,2,4,15,0,0,0,1,1,0,45,0.232654138,0.721774545,0.122179744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
102306,0,0,1,0,1,0,157500,904500,46075.5,904500,6,5,4,1,1,0.028663,-19895,-10235,-3351,-3455,,1,1,0,1,0,0,13,2,2,2,3,10,0,0,0,0,0,0,2,0.899305515,0.720538893,0.704706423,0.0495,0.0325,0.9846,,,0.08,0.0345,0.4583,,0,,0.0548,,0,0.0504,0.0337,0.9846,,,0.0806,0.0345,0.4583,,0,,0.0571,,0,0.05,0.0325,0.9846,,,0.08,0.0345,0.4583,,0,,0.0558,,0,0,0,0.057,4,0,0,0,0,0,-1761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
104981,0,0,0,0,0,2,135000,592560,30253.5,450000,6,5,4,1,4,0.00823,-12295,-1590,-4631,-3809,,1,1,1,1,0,0,6,4,2,2,1,11,1,1,0,1,1,0,37,,0.579424498,0.353987608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,6,2,6,1,-680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118736,0,0,0,0,1,0,36900,127350,7110,112500,6,1,4,4,1,0.015221,-22988,365243,-4388,-4408,,1,0,0,1,1,0,10,1,2,2,6,8,0,0,0,1,0,0,53,,0.436869937,0.368968738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,0,1,0,-1411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
106642,0,0,1,1,0,1,202500,1125000,33025.5,1125000,6,5,4,1,1,0.020713,-14116,-6032,-7669,-23,22,1,1,1,1,1,0,17,3,3,3,0,11,0,0,0,0,0,0,45,0.15369862,0.560824514,0.590233339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
120095,0,0,0,0,1,1,94500,216000,17194.5,216000,6,5,4,2,1,0.020246,-10833,-667,-3472,-2882,,1,1,0,1,0,0,17,2,3,3,1,9,0,0,0,0,0,0,34,0.323232871,0.116021225,0.360612566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-2625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110315,0,0,0,0,1,1,225000,1255680,41629.5,1125000,6,5,1,1,1,0.006629,-10428,-107,-4569,-3103,,1,1,0,1,0,0,10,3,2,2,6,8,0,0,0,0,0,0,45,0.252210076,0.643474353,0.345784802,0.0588,0.0712,0.9866,0.7892,0.0143,0.02,0.069,0.25,0.2083,0.0663,0.0698,0.0641,0.0154,0.0225,0.0284,0.0366,0.9846,0.7975,0.0145,0,0.0345,0.1667,0.2083,0.0633,0.0762,0.0454,0.0156,0.0186,0.0593,0.0712,0.9866,0.792,0.0144,0.02,0.069,0.25,0.2083,0.0675,0.071,0.0652,0.0155,0.023,3,0,0.0447,4,0,6,1,6,1,-1658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106970,0,0,0,1,0,0,202500,1575000,80010,1575000,6,0,1,1,1,0.032561,-20434,-3323,-2898,-3963,3,1,1,1,1,1,0,2,2,1,1,1,9,0,0,0,0,0,0,23,,0.789487221,0.758393062,0.0247,0,0.9702,0.4764,0.008,0,0.1034,0.125,0.0417,0.0292,0.0202,0.0446,0,0,0.0252,0,0.9702,0.4969,0.008,0,0.1034,0.125,0.0417,0.0298,0.022,0.0464,0,0,0.025,0,0.9702,0.4834,0.008,0,0.1034,0.125,0.0417,0.0297,0.0205,0.0454,0,0,3,0,0.0394,5,0,1,0,1,0,-2104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104236,0,0,0,0,1,0,90000,284400,17527.5,225000,6,5,4,4,1,0.072508,-19468,-3313,-817,-2709,,1,1,0,1,0,0,6,1,1,1,5,18,1,1,0,0,0,0,45,,0.419961139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,0,1,0,-2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111862,0,0,1,0,1,0,135000,509400,40374,450000,6,0,4,1,2,0.019689,-11253,-2781,-3665,-3909,,1,1,0,1,0,1,10,2,2,2,0,12,0,1,1,0,1,1,51,,0.680473353,0.334454126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101858,0,0,0,0,1,0,292500,777024,41526,720000,6,2,1,1,1,0.04622,-17890,-9888,-9636,-1443,,1,1,0,1,1,0,12,2,1,1,6,12,0,0,0,0,0,0,33,0.577781425,0.755243884,0.735220999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,0,1,0,-299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
113015,0,1,0,0,1,0,270000,1350000,67500,1350000,6,0,1,1,1,0.072508,-20486,-3775,-14594,-3944,,1,1,0,1,1,0,10,2,1,1,1,17,0,0,0,0,0,0,27,,0.742580895,0.53527625,0.0674,0.0649,0.9732,0.6328,0,0,0.1379,0.1667,0.0417,0,0.0549,0.0651,0,0.0222,0.0588,0.0318,0.9727,0.6406,0,0,0.1379,0.1667,0.0417,0,0.0514,0.0656,0,0.0026,0.0625,0.0791,0.9732,0.6377,0,0,0.1379,0.1667,0.0417,0,0.0513,0.0651,0,0.0179,3,0,0.0541,5,0,0,0,0,0,-141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113600,0,1,0,0,1,0,135000,225000,11250,225000,6,5,4,1,1,0.010276,-18692,-4590,-8695,-2240,,1,1,0,1,0,0,6,2,2,2,4,15,0,0,0,0,0,0,51,0.510162438,0.596418116,0.145542813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2,0,2,0,-2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
119933,0,0,1,1,0,0,391500,640080,29970,450000,6,0,2,3,3,0.019689,-10260,-263,-4893,-2899,9,1,1,0,1,0,0,2,1,2,2,4,11,0,0,0,0,0,0,55,0.511682108,0.274646255,0.321735282,,,0.9702,,,,,,,,,0.1253,,,,,0.9702,,,,,,,,,0.1305,,,,,0.9702,,,,,,,,,0.1275,,,0,1,0.1718,7,0,2,1,2,0,-2500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114934,0,0,0,0,1,0,112500,552555,24466.5,477000,1,5,4,1,1,0.010643,-15771,-3112,-9682,-4788,,1,1,0,1,0,0,17,2,2,2,4,10,0,0,0,0,0,0,37,0.417459351,0.265823559,0.670651753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
102618,0,0,1,1,0,2,207000,225000,21168,225000,6,0,1,1,0,0.00712,-15124,-3088,-933,-1003,8,1,1,0,1,0,0,15,4,2,2,4,8,0,0,0,0,1,1,55,,0.546228751,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,9,1,9,1,-1506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
118877,0,0,0,0,0,0,189000,1350000,46926,1350000,6,5,4,1,1,0.010006,-15548,-945,-3039,-4321,,1,1,1,1,1,0,17,2,2,2,5,19,0,0,0,0,0,0,19,0.565114033,0.668398592,0.579727423,0.0619,0.0715,0.9876,0.8096,0.0353,0.04,0.0862,0.25,0.0417,0.0723,0.0504,0.0776,0.0039,0,0.063,0.0667,0.9861,0.8171,0.0357,0,0.0345,0.1667,0.0417,0.074,0.0551,0.0693,0.0039,0,0.0625,0.0715,0.9876,0.8121,0.0356,0.04,0.0862,0.25,0.0417,0.0736,0.0513,0.079,0.0039,0,2,3,0.0523,4,0,5,0,5,0,-2079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
112942,0,0,0,0,1,1,67500,229500,18261,229500,6,0,1,1,1,0.018209,-10244,-956,-4292,-1405,,1,1,0,1,0,0,17,3,3,3,2,7,0,0,0,0,0,0,29,,0.126213845,0.415347145,0.2227,0.1862,0.9841,0.7824,0.1164,0.24,0.2069,0.3333,0.375,0.1076,0.1816,0.2424,0,0,0.2269,0.1933,0.9841,0.7909,0.1174,0.2417,0.2069,0.3333,0.375,0.11,0.1983,0.2525,0,0,0.2248,0.1862,0.9841,0.7853,0.1171,0.24,0.2069,0.3333,0.375,0.1094,0.1847,0.2467,0,0,3,0,0.2543,4,0,0,0,0,0,-308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
106092,0,0,0,1,0,0,90000,760225.5,32337,679500,6,5,4,3,1,0.003813,-15029,-5232,-4653,-5068,25,1,1,0,1,0,0,1,1,2,2,1,11,0,0,0,0,0,0,5,0.681817366,0.396039924,0.694092643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119402,0,0,0,0,1,0,135000,906660,32697,675000,6,5,4,0,1,0.009657,-16143,-7320,-3555,-4961,,1,1,0,1,0,0,10,2,2,2,1,18,0,0,0,0,0,0,24,0.714413331,0.5314823,0.45432106,0.1237,0.1312,0.9776,,,0,0.2069,0.1667,,0.078,,0.117,,0,0.1261,0.1361,0.9777,,,0,0.2069,0.1667,,0.0798,,0.1219,,0,0.1249,0.1312,0.9776,,,0,0.2069,0.1667,,0.0793,,0.1191,,0,4,0,0.1218,4,0,0,0,0,0,-1851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
112780,0,0,0,1,1,2,157500,900000,50256,900000,6,0,1,1,1,0.031329,-14654,-364,-4001,-4486,5,1,1,1,1,1,0,2,4,2,2,5,18,0,0,0,0,0,0,37,0.619261357,0.679364501,,0.1227,0,0.9757,0.6668,0.0115,0,0.2069,0.1667,0.2083,0.0533,0.0983,0.0957,0.0077,0.0093,0.125,0,0.9757,0.6798,0.0116,0,0.2069,0.1667,0.2083,0.0545,0.1074,0.0997,0.0078,0.0099,0.1239,0,0.9757,0.6713,0.0116,0,0.2069,0.1667,0.2083,0.0543,0.1,0.0974,0.0078,0.0095,1,0,0.0836,5,0,5,0,5,0,-1377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109857,0,0,0,0,1,1,135000,1255680,41499,1125000,6,5,1,1,1,0.035792,-16723,-1763,-3773,-239,,1,1,1,1,1,0,6,3,2,2,4,12,0,0,0,0,0,0,37,,0.727481853,0.160488931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117427,0,0,0,0,1,0,94500,675000,41427,675000,1,5,4,1,1,0.01452,-19335,-517,-10825,-2853,,1,1,1,1,0,0,10,2,2,2,2,10,0,0,0,0,0,0,8,,0.248378446,0.728141299,0.0113,,0.9712,,,,0.0345,0.0417,,,,0.0088,,,0.0116,,0.9712,,,,0.0345,0.0417,,,,0.0091,,,0.0115,,0.9712,,,,0.0345,0.0417,,,,0.0089,,,0,0,0.0111,3,0,0,0,0,0,-564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113596,0,0,1,1,1,0,247500,528633,22396.5,472500,6,5,4,1,1,0.02461,-10447,-1437,-5170,-3121,3,1,1,0,1,0,0,17,2,2,2,1,19,0,0,0,0,0,0,37,0.418158154,0.768538763,0.457899551,0.3041,0.2091,0.9891,0.8504,0.1418,0.32,0.2759,0.3333,0.375,0.1203,0.248,0.3113,0,0,0.3099,0.217,0.9891,0.8563,0.143,0.3222,0.2759,0.3333,0.375,0.123,0.2709,0.3243,0,0,0.3071,0.2091,0.9891,0.8524,0.1426,0.32,0.2759,0.3333,0.375,0.1224,0.2522,0.3169,0,0,3,0,0.3224,4,0,0,0,0,0,-966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109072,0,1,1,1,1,1,135000,270000,13500,270000,6,5,1,1,1,0.010556,-15766,-390,-1312,-5040,2,1,1,0,1,1,0,15,3,3,3,1,11,0,0,0,0,0,0,21,,0.511097859,0.216402961,0.1227,0.1324,0.9771,0.6872,0.016,0,0.2759,0.1667,0.0417,0.1613,0.1,0.1148,0.0039,0.0045,0.125,0.1374,0.9772,0.6994,0.0162,0,0.2759,0.1667,0.0417,0.165,0.1093,0.1196,0.0039,0.0047,0.1239,0.1324,0.9771,0.6914,0.0161,0,0.2759,0.1667,0.0417,0.1641,0.1018,0.1168,0.0039,0.0046,3,0,,7,0,0,0,0,0,-513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
117843,0,0,0,0,0,0,247500,1395000,36927,1395000,6,0,1,3,1,0.018209,-9410,-319,-6189,-2080,,1,1,0,1,0,0,0,1,3,3,2,10,0,0,0,0,0,0,34,0.329625122,0.439076866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,0,1,0,-899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101924,0,1,0,0,1,0,67500,135000,6750,135000,6,1,4,1,1,0.009549,-23371,365243,-10018,-4738,,1,0,0,1,0,0,10,2,2,2,6,15,0,0,0,0,0,0,53,,0.220168926,0.597192427,0.1227,0.1247,0.9811,0.7416,0.0658,0,0.2069,0.1667,0.2083,0.0883,,0.1077,,0.0071,0.125,0.1294,0.9811,0.7517,0.0664,0,0.2069,0.1667,0.2083,0.0903,,0.1123,,0.0075,0.1239,0.1247,0.9811,0.7451,0.0662,0,0.2069,0.1667,0.2083,0.0898,,0.1097,,0.0073,3,0,0.1223,5,0,0,0,0,0,-1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
104811,0,1,0,0,1,0,99000,225000,11250,225000,6,5,4,2,1,0.006233,-18008,-2763,-3122,-1552,,1,1,0,1,0,0,1,1,2,2,5,11,0,0,0,0,0,0,3,,0.617143767,0.436506499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,3,0,3,0,-1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
112396,0,0,0,0,1,1,360000,983160,62964,900000,6,0,4,1,2,0.072508,-13829,-2779,-6099,-6129,,1,1,0,1,1,0,10,3,1,1,2,11,0,0,0,0,0,0,45,,0.692338781,0.470456116,0.146,0.0954,0.9786,0.7076,0.0207,0.16,0.1379,0.3333,0.375,0.0171,0.1191,0.14,0,0.0061,0.1481,0.0988,0.9786,0.719,0.0205,0.1611,0.1379,0.3333,0.375,0.0175,0.1295,0.1446,0,0.0006,0.1468,0.0954,0.9786,0.7115,0.0207,0.16,0.1379,0.3333,0.375,0.0174,0.1206,0.1422,0,0.0072,3,0,0.1114,4,0,0,0,0,0,-1868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
101956,0,0,0,0,0,0,225000,622188,26284.5,472500,6,0,4,3,5,0.018801,-10870,-2764,-4010,-2320,,1,1,0,1,0,0,17,1,2,2,1,9,0,0,0,0,0,0,45,,0.610836464,0.253962809,0.0082,0,0.9737,0.6396,0.0009,0,0.0345,0.0417,0.0833,0.0107,0.0067,0.0066,0,0,0.0084,0,0.9737,0.6537,0.0009,0,0.0345,0.0417,0.0833,0.011,0.0073,0.0068,0,0,0.0083,0,0.9737,0.6444,0.0009,0,0.0345,0.0417,0.0833,0.0109,0.0068,0.0067,0,0,3,0,0.0056,6,0,5,0,5,0,-1728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
107760,0,0,1,0,1,0,211500,500211,50616,463500,6,5,1,1,1,0.014464,-12358,-4888,-4907,-4866,,1,1,1,1,0,0,17,2,2,2,5,3,0,0,0,0,0,0,27,,0.553211192,0.732403323,0.0928,0.0912,0.9801,0.728,0.0404,0,0.2069,0.1667,0.2083,0.0664,0.0756,0.0868,0,0,0.0945,0.0947,0.9801,0.7387,0.0408,0,0.2069,0.1667,0.2083,0.0679,0.0826,0.0904,0,0,0.0937,0.0912,0.9801,0.7316,0.0407,0,0.2069,0.1667,0.2083,0.0675,0.077,0.0884,0,0,3,0,0.0904,4,0,0,0,0,0,-2318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
108161,0,0,0,0,1,0,76500,203760,11826,180000,6,5,4,4,1,0.006207,-17170,-136,-10206,-710,,1,1,1,1,0,0,17,1,2,2,0,11,0,0,0,0,0,0,13,,0.620645878,0.670651753,,,,,,,,,,,,0.0072,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,0.0074,,,0,1,0.0057,7,0,10,0,10,0,-1052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113304,0,0,0,0,1,1,180000,314055,17167.5,238500,6,2,4,3,1,0.019689,-12769,-468,-5724,-4827,,1,1,0,1,0,0,3,2,2,2,0,9,0,0,0,1,1,0,24,0.400988813,0.634236845,0.352339973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121040,0,0,0,0,1,0,292500,1288350,37800,1125000,6,5,4,1,2,0.006207,-20012,-2304,-9989,-2635,,1,1,0,1,0,0,3,2,2,2,0,14,0,0,0,0,1,1,24,,0.604418647,0.321735282,0.0619,,0.9886,0.8436,,0,0.1379,0.1667,0.0417,,,0.0624,,,0.063,,0.9886,0.8497,,0,0.1379,0.1667,0.0417,,,0.065,,,0.0625,,0.9886,0.8457,,0,0.1379,0.1667,0.0417,,,0.0635,,,0,0,0.0491,4,0,0,0,0,0,-1501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
105116,0,0,0,1,1,0,112500,170640,11106,135000,6,5,4,1,1,0.008019,-13777,-865,-2384,-2669,12,1,1,0,1,1,0,10,2,2,2,4,15,0,0,0,1,1,0,27,0.66690358,0.537320443,0.450747282,0.0722,,0,,,0,0.1379,0.1667,,,,,,,0.0735,,0.0005,,,0,0.1379,0.1667,,,,,,,0.0729,,0,,,0,0.1379,0.1667,,,,,,,0,0,0.041,5,0,0,0,0,0,-1512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108879,0,0,0,0,1,0,112500,143910,14148,135000,6,1,1,4,1,0.006008,-24722,365243,-6926,-3890,,1,0,0,1,1,0,10,1,2,2,1,11,0,0,0,0,0,0,53,,0.622739099,0.562060483,0.1402,0.166,0.9906,0.8708,0.0371,0.16,0.2414,0.3333,0.2083,0.1217,0.1143,0.1452,0,0,0.1429,0.1723,0.9906,0.8759,0.0374,0.1611,0.2414,0.3333,0.2083,0.1245,0.1249,0.1513,0,0,0.1416,0.166,0.9906,0.8725,0.0373,0.16,0.2414,0.3333,0.2083,0.1239,0.1163,0.1478,0,0,3,0,0.1345,4,0,0,0,0,0,-1050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
109181,0,0,0,0,0,0,135000,272520,21658.5,225000,6,5,4,4,1,0.018801,-20525,-7087,-2006,-2764,,1,1,0,1,0,0,15,1,2,2,1,11,0,0,0,0,0,0,33,,0.128902866,0.2881296,0.0907,,0.9801,,,,0.069,0.1667,,,,0.0688,,0.0339,0.0924,,0.9801,,,,0.069,0.1667,,,,0.0717,,0.0359,0.0916,,0.9801,,,,0.069,0.1667,,,,0.07,,0.0346,0,0,0.0615,5,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
